Fecha;Último;Apertura;Máximo;Mínimo;Vol.;% var.
18.07.2016;1339;1339,6;1339,6;1332,31;;-0,04%
15.07.2016;1339,6;1332,85;1339,6;1328,99;;0,51%
14.07.2016;1332,85;1325,79;1332,85;1323,62;;0,53%
13.07.2016;1325,79;1320,3;1325,79;1317,63;;0,42%
12.07.2016;1320,3;1306,76;1320,3;1306,11;;1,04%
11.07.2016;1306,76;1297,64;1306,87;1297,58;;0,70%
08.07.2016;1297,64;1301,76;1307,41;1295,43;;-0,32%
07.07.2016;1301,76;1310;1314,34;1300,32;;-0,63%
06.07.2016;1310;1303,46;1311,71;1298,6;;0,50%
05.07.2016;1303,46;1312,98;1312,98;1303,46;;-0,73%
01.07.2016;1312,98;1313,18;1317,84;1310,76;;-0,02%
30.06.2016;1313,18;1311,52;1313,89;1305,26;;0,13%
29.06.2016;1311,52;1303,28;1312,36;1303,28;;0,63%
28.06.2016;1303,28;1302,39;1312,97;1302,39;;0,07%
27.06.2016;1302,39;1317,71;1317,71;1300,41;;-1,16%
24.06.2016;1317,71;1329,58;1329,58;1297,77;;-0,89%
23.06.2016;1329,58;1326,25;1332,47;1325,63;;0,25%
22.06.2016;1326,25;1323,65;1329,04;1321,41;;0,20%
21.06.2016;1323,65;1316,2;1323,65;1309,68;;0,57%
20.06.2016;1316,2;1308,41;1319,07;1308,41;;0,60%
17.06.2016;1308,41;1307,77;1317,34;1307,77;;0,05%
16.06.2016;1307,77;1303,83;1307,99;1299,32;;0,30%
15.06.2016;1303,83;1303,33;1308,81;1301,26;;0,04%
14.06.2016;1303,33;1315,23;1318,05;1302,54;;-0,90%
13.06.2016;1315,23;1320,48;1321,67;1310,44;;-0,40%
10.06.2016;1320,48;1333,48;1333,48;1320,48;;-0,97%
09.06.2016;1333,48;1333,46;1338,7;1327,59;;0,00%
08.06.2016;1333,46;1315,86;1333,68;1313,99;;1,34%
07.06.2016;1315,86;1307,83;1315,97;1305,19;;0,61%
03.06.2016;1307,83;1303;1307,83;1298,89;;0,37%
02.06.2016;1303;1301,18;1306,22;1297,09;;0,14%
01.06.2016;1301,18;1292,51;1301,43;1284,19;;0,67%
31.05.2016;1292,51;1302,36;1310,55;1290,95;;-0,76%
27.05.2016;1302,36;1302,13;1302,49;1296,13;;0,02%
26.05.2016;1302,13;1306,65;1310,34;1301,9;;-0,35%
25.05.2016;1306,65;1319,44;1322,72;1306,59;;-0,97%
24.05.2016;1319,44;1325,36;1325,94;1316,99;;-0,45%
23.05.2016;1325,36;1322,44;1327,03;1317,94;;0,22%
20.05.2016;1322,44;1323,21;1326,55;1320,3;;-0,06%
19.05.2016;1323,21;1327,74;1328,98;1316,09;;-0,34%
18.05.2016;1327,74;1343,88;1344,77;1321,48;;-1,20%
17.05.2016;1343,88;1357,57;1358,42;1342,98;;-1,01%
16.05.2016;1357,57;1350,36;1363,5;1350,36;;0,53%
13.05.2016;1350,36;1351,39;1357,29;1343,37;;-0,08%
12.05.2016;1351,39;1336,35;1355,98;1336,35;;1,13%
11.05.2016;1336,35;1328,6;1349,57;1320,05;;0,58%
10.05.2016;1328,6;1293,03;1328,6;1287,57;;2,75%
06.05.2016;1293,03;1291,14;1293,83;1288,49;;0,15%
05.05.2016;1291,14;1311,83;1318,27;1291,04;;-1,58%
04.05.2016;1311,83;1320,18;1327,81;1305,71;;-0,63%
03.05.2016;1320,18;1342,5;1342,5;1310,51;;-1,66%
02.05.2016;1342,5;1342,42;1347,12;1334,22;;0,01%
29.04.2016;1342,42;1362,02;1362,02;1342,42;;-1,44%
28.04.2016;1362,02;1361,98;1368,2;1357,85;;0,00%
27.04.2016;1361,98;1365,2;1370,19;1360,59;;-0,24%
26.04.2016;1365,2;1359,25;1365,42;1357,56;;0,44%
25.04.2016;1359,25;1374,41;1375,46;1355,55;;-1,10%
22.04.2016;1374,41;1375,95;1380,41;1374,11;;-0,11%
21.04.2016;1375,95;1376,61;1378,36;1369,77;;-0,05%
20.04.2016;1376,61;1362,01;1378,81;1358,74;;1,01%
19.04.2016;1362,84;1354,76;1367,92;1354,45;;0,60%
18.04.2016;1354,76;1355,2;1359,18;1345,13;;-0,03%
15.04.2016;1355,2;1364,97;1364,97;1350,82;;-0,72%
14.04.2016;1364,97;1370,62;1371,9;1360,02;;-0,41%
13.04.2016;1370,62;1364,13;1380,39;1361,29;;0,48%
12.04.2016;1364,13;1336,37;1364,21;1333,14;;2,08%
11.04.2016;1336,37;1326,57;1337,03;1325,44;;0,74%
08.04.2016;1326,57;1316,11;1329,66;1316,11;;0,79%
07.04.2016;1316,11;1321,5;1321,5;1310,58;;-0,41%
06.04.2016;1321,5;1313,19;1322,67;1309,18;;0,63%
05.04.2016;1313,19;1337,58;1337,58;1313,19;;-1,82%
04.04.2016;1337,58;1333,63;1337,68;1327,37;;0,30%
01.04.2016;1333,63;1336,27;1340,09;1317,91;;-0,20%
31.03.2016;1336,27;1319,77;1336,27;1309,65;;1,25%
30.03.2016;1319,77;1299,65;1319,79;1299,65;;1,55%
29.03.2016;1299,65;1305,41;1305,41;1282,34;;-0,44%
28.03.2016;1305,41;1321,05;1321,05;1300,32;;-1,18%
23.03.2016;1321,05;1316,92;1321,05;1292,58;;0,31%
22.03.2016;1316,92;1309,81;1316,92;1299,02;;0,54%
18.03.2016;1309,81;1295,89;1309,83;1295,23;;1,07%
17.03.2016;1295,89;1284,4;1297,73;1284,37;;0,89%
16.03.2016;1284,4;1285,34;1286,61;1268,77;;-0,07%
15.03.2016;1285,34;1298,48;1298,48;1279,74;;-1,01%
14.03.2016;1298,48;1302,71;1302,71;1290,78;;-0,32%
11.03.2016;1302,71;1299,45;1304,96;1296,62;;0,25%
10.03.2016;1299,45;1296,27;1299,45;1283,25;;0,25%
09.03.2016;1296,27;1294,63;1302,39;1293,14;;0,13%
08.03.2016;1294,63;1307,17;1307,17;1287,29;;-0,96%
07.03.2016;1307,17;1294,86;1307,17;1288,37;;0,95%
04.03.2016;1294,86;1295,43;1304,27;1290,56;;-0,04%
03.03.2016;1295,43;1276,63;1295,67;1271,98;;1,47%
02.03.2016;1276,63;1255,54;1276,63;1252,89;;1,68%
01.03.2016;1255,54;1244,17;1256,43;1244,17;;0,91%
29.02.2016;1244,17;1246,68;1250,64;1242,59;;-0,20%
26.02.2016;1246,68;1240,13;1253,32;1240,13;;0,53%
25.02.2016;1240,13;1228,18;1240,13;1227,55;;0,97%
24.02.2016;1228,18;1229,65;1229,65;1217,75;;-0,12%
23.02.2016;1229,65;1236,37;1236,37;1224,29;;-0,54%
22.02.2016;1236,37;1234,93;1243,46;1234,93;;0,12%
19.02.2016;1234,93;1235,89;1235,89;1226,6;;-0,08%
18.02.2016;1235,89;1233,34;1240,3;1232,8;;0,21%
17.02.2016;1233,34;1199,98;1233,34;1197,35;;2,78%
16.02.2016;1199,98;1209,88;1222,96;1199,68;;-0,82%
15.02.2016;1209,88;1209,03;1213,31;1207,34;;0,07%
12.02.2016;1209,03;1198,51;1214,2;1198,51;;0,88%
11.02.2016;1198,51;1200,42;1200,42;1186,75;;-0,16%
10.02.2016;1200,42;1196,9;1204,9;1193,29;;0,29%
09.02.2016;1196,9;1192,98;1199,96;1187,59;;0,33%
08.02.2016;1192,98;1195,11;1195,11;1188,79;;-0,18%
05.02.2016;1195,11;1188,73;1195,3;1183,6;;0,54%
04.02.2016;1188,73;1180,66;1194,04;1179,9;;0,68%
03.02.2016;1180,66;1165,77;1181,85;1162,55;;1,28%
02.02.2016;1165,77;1180,72;1180,72;1165,11;;-1,27%
01.02.2016;1180,72;1175,09;1180,72;1169,65;;0,48%
29.01.2016;1175,09;1165,38;1182,27;1165,38;;0,83%
28.01.2016;1165,38;1153,46;1169,17;1153,46;;1,03%
27.01.2016;1153,46;1146,36;1154,18;1142,21;;0,62%
26.01.2016;1146,36;1139,32;1146,59;1136,81;;0,62%
25.01.2016;1139,32;1151,62;1151,87;1136,96;;-1,07%
22.01.2016;1151,62;1124,79;1154;1124,79;;2,39%
21.01.2016;1124,79;1109,33;1126,98;1100,16;;1,39%
20.01.2016;1109,33;1100,3;1110,66;1086,53;;0,82%
19.01.2016;1100,3;1078,69;1103,06;1078,69;;2,00%
18.01.2016;1078,69;1103,26;1103,26;1078,69;;-2,23%
15.01.2016;1103,26;1128,65;1128,65;1103,26;;-2,25%
14.01.2016;1128,65;1096,68;1128,65;1096,16;;2,92%
13.01.2016;1096,68;1079,28;1102,83;1068,28;;1,61%
12.01.2016;1079,28;1098,32;1098,32;1068,36;;-1,73%
08.01.2016;1098,32;1105,73;1108,01;1098,32;;-0,67%
07.01.2016;1105,73;1129,32;1131,8;1105,73;;-2,09%
06.01.2016;1129,32;1142,4;1142,4;1122,75;;-1,14%
05.01.2016;1142,4;1129,71;1142,4;1126,82;;1,12%
04.01.2016;1129,71;1153,71;1155,84;1129,71;;-2,08%
30.12.2015;1153,71;1148,25;1153,71;1138,58;;0,48%
29.12.2015;1148,25;1152,22;1156,69;1144,86;;-0,34%
28.12.2015;1152,22;1154,77;1154,77;1138,8;;-0,22%
24.12.2015;1154,77;1161,02;1161,52;1152,16;;-0,54%
23.12.2015;1161,02;1128,73;1161,02;1128,73;;2,86%
22.12.2015;1128,73;1131,27;1137,25;1124,67;;-0,22%
21.12.2015;1131,27;1139,99;1139,99;1125,2;;-0,76%
18.12.2015;1139,99;1140,85;1140,85;1130,69;;-0,08%
17.12.2015;1140,85;1129,78;1140,85;1123,4;;0,98%
16.12.2015;1129,78;1101,24;1129,78;1096,73;;2,59%
15.12.2015;1101,24;1074,26;1101,24;1074,01;;2,51%
14.12.2015;1074,26;1074,88;1075,38;1063,02;;-0,06%
11.12.2015;1074,88;1080,06;1081,62;1069,11;;-0,48%
10.12.2015;1080,06;1062,02;1085,38;1059,62;;1,70%
09.12.2015;1062,02;1051,25;1066,33;1046,98;;1,02%
07.12.2015;1051,25;1070,93;1070,93;1045,71;;-1,84%
04.12.2015;1070,93;1081,21;1083,88;1066,77;;-0,95%
03.12.2015;1081,21;1091,47;1092,96;1080,85;;-0,94%
02.12.2015;1091,47;1109,45;1111,46;1086,78;;-1,62%
01.12.2015;1109,45;1114,36;1121,75;1106;;-0,44%
30.11.2015;1114,36;1092,95;1114,36;1089,76;;1,96%
27.11.2015;1092,95;1104,06;1104,46;1092,95;;-1,01%
26.11.2015;1104,06;1108,53;1109,37;1097,63;;-0,40%
25.11.2015;1108,53;1124,6;1127,06;1093,98;;-1,43%
24.11.2015;1124,6;1140,28;1143,07;1124,6;;-1,38%
23.11.2015;1140,28;1139,17;1147,05;1136,03;;0,10%
20.11.2015;1139,17;1120,45;1139,17;1119,66;;1,67%
19.11.2015;1120,45;1125,57;1130,66;1119,07;;-0,45%
18.11.2015;1125,57;1112,05;1138,2;1112,05;;1,22%
17.11.2015;1112,05;1152,13;1158,04;1109,02;;-3,48%
13.11.2015;1152,13;1182,47;1182,47;1152,13;;-2,57%
12.11.2015;1182,47;1204,62;1206,97;1182,47;;-1,84%
11.11.2015;1204,62;1213,44;1214,45;1202,05;;-0,73%
10.11.2015;1213,44;1217,49;1218,41;1209,94;;-0,33%
09.11.2015;1217,49;1222,87;1224,07;1213,22;;-0,44%
06.11.2015;1222,87;1225,68;1230,24;1219,33;;-0,23%
05.11.2015;1225,68;1218,39;1225,76;1217,6;;0,60%
04.11.2015;1218,39;1217,93;1221,47;1212,59;;0,04%
03.11.2015;1217,93;1218,13;1222,81;1208,42;;-0,02%
30.10.2015;1218,13;1219,48;1223,41;1214,3;;-0,11%
29.10.2015;1219,48;1228,93;1228,93;1219,48;;-0,77%
28.10.2015;1228,93;1238,47;1238,47;1223,93;;-0,77%
27.10.2015;1238,47;1248,49;1248,49;1229,49;;-0,80%
26.10.2015;1248,49;1249,12;1249,81;1241,39;;-0,05%
23.10.2015;1249,12;1248,61;1250,31;1244,5;;0,04%
22.10.2015;1248,61;1245,11;1248,61;1240,32;;0,28%
21.10.2015;1245,11;1245,97;1246,1;1237,43;;-0,07%
20.10.2015;1245,97;1246,6;1250,25;1241,19;;-0,05%
19.10.2015;1246,6;1251,59;1251,59;1237,29;;-0,40%
16.10.2015;1251,59;1251,02;1251,85;1245,78;;0,05%
15.10.2015;1251,02;1258,68;1259,63;1250,96;;-0,61%
14.10.2015;1258,68;1274,28;1279,85;1258,68;;-1,22%
13.10.2015;1274,28;1280,18;1280,35;1263,56;;-0,46%
09.10.2015;1280,18;1280,55;1282,74;1275,89;;-0,03%
08.10.2015;1280,55;1274,33;1281,54;1263;;0,49%
07.10.2015;1274,33;1254,98;1274,95;1254,98;;1,54%
06.10.2015;1254,98;1237,75;1254,98;1237,21;;1,39%
05.10.2015;1237,75;1218,08;1237,75;1218,08;;1,61%
02.10.2015;1218,08;1210,19;1218,08;1201,52;;0,65%
01.10.2015;1210,19;1218,82;1225,12;1208,09;;-0,71%
30.09.2015;1218,82;1202,27;1218,82;1201;;1,38%
29.09.2015;1202,27;1203,12;1204,79;1196,93;;-0,07%
28.09.2015;1203,12;1215,27;1215,27;1202,56;;-1,00%
25.09.2015;1215,27;1219,38;1225,56;1214,41;;-0,34%
24.09.2015;1219,38;1208,77;1219,38;1200,15;;0,88%
23.09.2015;1208,77;1215,45;1217,94;1203,24;;-0,55%
22.09.2015;1215,45;1233,98;1233,98;1206,71;;-1,50%
21.09.2015;1233,98;1248,58;1250,09;1233,98;;-1,17%
18.09.2015;1248,58;1264,14;1265,17;1243,47;;-1,23%
17.09.2015;1264,14;1265,28;1267,25;1258,6;;-0,09%
16.09.2015;1265,28;1253,6;1265,28;1252,4;;0,93%
15.09.2015;1253,6;1250,32;1255,37;1246,12;;0,26%
14.09.2015;1250,32;1249,58;1250,47;1239,29;;0,06%
11.09.2015;1249,58;1255,39;1256,89;1241,24;;-0,46%
10.09.2015;1255,39;1233,84;1255,39;1224,08;;1,75%
09.09.2015;1233,84;1244,63;1250,62;1230,97;;-0,87%
08.09.2015;1244,63;1241,61;1260,33;1241,61;;0,24%
07.09.2015;1241,61;1235,97;1241,61;1233,92;;0,46%
04.09.2015;1235,97;1238,95;1242,79;1233,8;;-0,24%
03.09.2015;1238,95;1218,88;1242,56;1218,88;;1,65%
02.09.2015;1218,88;1210,78;1221,88;1210,78;;0,67%
01.09.2015;1210,78;1246,59;1246,59;1210,78;;-2,87%
31.08.2015;1246,59;1217,95;1246,59;1209,06;;2,35%
28.08.2015;1217,95;1198,78;1217,95;1194,43;;1,60%
27.08.2015;1198,78;1152,87;1198,78;1152,87;;3,98%
26.08.2015;1152,87;1149,53;1155,35;1140,69;;0,29%
25.08.2015;1149,53;1150,78;1186,33;1144,42;;-0,11%
24.08.2015;1150,78;1192,75;1192,75;1149,86;;-3,52%
21.08.2015;1192,75;1228,87;1231,09;1192,75;;-2,94%
20.08.2015;1228,87;1240,35;1242,72;1228,75;;-0,93%
19.08.2015;1240,35;1260,95;1263,25;1239,52;;-1,63%
18.08.2015;1260,95;1269,22;1269,22;1251,34;;-0,65%
14.08.2015;1269,22;1272,49;1277,42;1266,03;;-0,26%
13.08.2015;1272,49;1281,04;1281,09;1269,33;;-0,67%
12.08.2015;1281,04;1271,62;1281,04;1265,56;;0,74%
11.08.2015;1271,62;1285,35;1285,35;1271,53;;-1,07%
10.08.2015;1285,35;1290,79;1293,44;1284,48;;-0,42%
06.08.2015;1290,79;1288,67;1293,79;1284,98;;0,16%
05.08.2015;1288,67;1297,64;1300,26;1282,83;;-0,69%
04.08.2015;1297,64;1298,76;1301,82;1291,92;;-0,09%
03.08.2015;1298,76;1317,24;1317,24;1291,34;;-1,40%
31.07.2015;1317,24;1321,96;1322,75;1314,87;;-0,36%
30.07.2015;1321,96;1325,32;1326,62;1311,65;;-0,25%
29.07.2015;1325,32;1297,62;1325,32;1297,62;;2,13%
28.07.2015;1297,62;1293,07;1300,74;1291,87;;0,35%
27.07.2015;1293,07;1303,25;1303,36;1293,07;;-0,78%
24.07.2015;1303,25;1307,4;1308,16;1297,04;;-0,32%
23.07.2015;1307,4;1306,33;1310,95;1305,38;;0,08%
22.07.2015;1306,33;1300,58;1306,33;1295,57;;0,44%
21.07.2015;1300,58;1309,45;1310,95;1289,36;;-0,68%
17.07.2015;1309,45;1326,44;1326,84;1309,45;;-1,28%
16.07.2015;1326,44;1324,37;1329,68;1322,29;;0,16%
15.07.2015;1324,37;1325,39;1326,67;1319,09;;-0,08%
14.07.2015;1325,39;1314,02;1328,31;1313,74;;0,87%
13.07.2015;1314,02;1310,59;1316,21;1309,42;;0,26%
10.07.2015;1310,59;1300,57;1312,38;1300,57;;0,77%
09.07.2015;1300,57;1295,54;1302,64;1295,54;;0,39%
08.07.2015;1295,54;1305,92;1306,02;1289,87;;-0,79%
07.07.2015;1305,92;1309,68;1309,68;1288,85;;-0,29%
06.07.2015;1309,68;1312,67;1312,67;1301,58;;-0,23%
03.07.2015;1312,67;1320,06;1321,47;1312,67;;-0,56%
02.07.2015;1320,06;1313,53;1320,51;1313,53;;0,50%
01.07.2015;1313,53;1331,35;1337,91;1313,53;;-1,34%
30.06.2015;1331,35;1321,82;1331,35;1318,97;;0,72%
26.06.2015;1321,82;1313,83;1321,82;1312,69;;0,61%
25.06.2015;1313,83;1329,42;1329,45;1313,83;;-1,17%
24.06.2015;1329,42;1332,08;1338,48;1325,9;;-0,20%
23.06.2015;1332,08;1313,33;1334,12;1312,54;;1,43%
22.06.2015;1313,33;1307,51;1320,65;1306,13;;0,45%
19.06.2015;1307,51;1325,8;1325,8;1307,51;;-1,38%
18.06.2015;1325,8;1320,69;1329,37;1320,48;;0,39%
17.06.2015;1320,69;1321,1;1326,09;1313,86;;-0,03%
16.06.2015;1321,1;1330,18;1330,18;1318,58;;-0,68%
12.06.2015;1330,18;1333,75;1334,96;1330,05;;-0,27%
11.06.2015;1333,75;1323,54;1333,81;1321,83;;0,77%
10.06.2015;1323,54;1319,23;1328,7;1319,23;;0,33%
09.06.2015;1319,23;1320,31;1322,99;1317,06;;-0,08%
05.06.2015;1320,31;1309,09;1320,44;1309,09;;0,86%
04.06.2015;1309,09;1311,78;1313,55;1303,84;;-0,21%
03.06.2015;1311,78;1309,26;1314,07;1309,26;;0,19%
02.06.2015;1309,26;1301,17;1314,71;1300,33;;0,62%
01.06.2015;1301,17;1306,62;1312,26;1301,17;;-0,42%
29.05.2015;1306,62;1307,17;1319,52;1302,44;;-0,04%
28.05.2015;1307,17;1310,79;1311,49;1303,45;;-0,28%
27.05.2015;1310,79;1336,89;1338,07;1306,66;;-1,95%
26.05.2015;1336,89;1347,77;1354,03;1336,89;;-0,81%
25.05.2015;1347,77;1353,62;1353,62;1344,35;;-0,43%
22.05.2015;1353,62;1356,61;1359,7;1353,02;;-0,22%
21.05.2015;1356,61;1363,42;1367,08;1356,61;;-0,50%
20.05.2015;1363,42;1368,58;1382,28;1363,42;;-0,38%
19.05.2015;1368,58;1357;1368,58;1352,14;;0,85%
15.05.2015;1357;1360,76;1362,29;1356,9;;-0,28%
14.05.2015;1360,76;1358,35;1369,61;1358,34;;0,18%
13.05.2015;1358,35;1361,8;1368,07;1358,35;;-0,25%
12.05.2015;1361,8;1366,06;1366,88;1361,78;;-0,31%
11.05.2015;1366,06;1367,28;1373,67;1366,06;;-0,09%
08.05.2015;1367,28;1378,04;1379,59;1367,28;;-0,78%
07.05.2015;1378,04;1411,22;1411,32;1378,04;;-2,35%
06.05.2015;1411,22;1418,06;1422,02;1404,61;;-0,48%
05.05.2015;1418,06;1401,16;1418,06;1401,16;;1,21%
04.05.2015;1401,16;1396,35;1407,08;1395,83;;0,34%
30.04.2015;1396,35;1405,71;1411,24;1396,35;;-0,67%
29.04.2015;1405,71;1411,62;1419,77;1402,15;;-0,42%
28.04.2015;1411,62;1392,29;1411,62;1389,79;;1,39%
27.04.2015;1392,29;1374,49;1394,73;1374,17;;1,30%
24.04.2015;1374,49;1357,85;1374,49;1357,45;;1,23%
23.04.2015;1357,85;1346,53;1360,01;1345,76;;0,84%
22.04.2015;1346,53;1330,31;1346,64;1330,31;;1,22%
21.04.2015;1330,31;1347,89;1347,89;1324,84;;-1,30%
20.04.2015;1347,89;1363,89;1366,88;1346,12;;-1,17%
17.04.2015;1363,89;1367,14;1369,2;1359,6;;-0,24%
16.04.2015;1367,14;1362,53;1367,14;1358,17;;0,34%
15.04.2015;1362,53;1358,76;1370,31;1358,16;;0,28%
14.04.2015;1358,76;1357,47;1360,63;1354,69;;0,10%
13.04.2015;1357,47;1347,8;1357,47;1347,8;;0,72%
10.04.2015;1347,8;1350,77;1352,14;1344,29;;0,00%
09.04.2015;1347,85;1344,58;1349,64;1343,05;;0,24%
08.04.2015;1344,58;1355,85;1355,85;1343,27;;-0,83%
07.04.2015;1355,85;1350,52;1357,11;1348,47;;0,39%
06.04.2015;1350,52;1329,8;1354,04;1327,73;;1,56%
01.04.2015;1329,8;1304,62;1329,8;1304,62;;1,93%
31.03.2015;1304,62;1297,14;1305,97;1296,46;;0,58%
30.03.2015;1297,14;1294,9;1299,4;1294,18;;0,17%
27.03.2015;1294,9;1300,04;1300,04;1289,84;;-0,40%
26.03.2015;1300,04;1297,88;1303,48;1296,2;;0,17%
25.03.2015;1297,88;1284,87;1299,18;1284,87;;1,01%
24.03.2015;1284,87;1292,36;1295,73;1278,15;;-0,58%
20.03.2015;1292,36;1297,34;1305,5;1292,36;;-0,38%
19.03.2015;1297,34;1304,89;1306,11;1296,57;;-0,58%
18.03.2015;1304,89;1288,6;1305,9;1285,67;;1,26%
17.03.2015;1288,6;1288,16;1290,41;1282,92;;0,03%
16.03.2015;1288,16;1281,95;1292,86;1278,78;;0,48%
13.03.2015;1281,95;1269,88;1281,95;1266,21;;0,95%
12.03.2015;1269,88;1249,83;1269,88;1249,3;;1,60%
11.03.2015;1249,83;1249,94;1258;1249,26;;-0,01%
10.03.2015;1249,94;1257,87;1260,02;1249,94;;-0,63%
09.03.2015;1257,87;1280,43;1284,05;1257,73;;-1,76%
06.03.2015;1280,43;1311,62;1314,05;1279,43;;-2,38%
05.03.2015;1311,62;1321,63;1323,63;1311,62;;-0,76%
04.03.2015;1321,63;1317,12;1321,63;1303,58;;0,34%
03.03.2015;1317,12;1342,89;1342,89;1317,12;;-1,92%
02.03.2015;1342,89;1367,58;1368,24;1342,42;;-1,81%
27.02.2015;1367,58;1361,95;1372,12;1361,95;;0,41%
26.02.2015;1361,95;1362,71;1365,06;1357,7;;-0,06%
25.02.2015;1362,71;1365,36;1366,27;1359,04;;-0,19%
24.02.2015;1365,36;1375,86;1381,04;1365,36;;-0,76%
23.02.2015;1375,86;1368,85;1376,33;1366,46;;0,51%
20.02.2015;1368,85;1386,78;1389,22;1368,85;;-1,29%
19.02.2015;1386,78;1397,93;1397,93;1386,78;;-0,80%
18.02.2015;1397,93;1397,2;1403,41;1394,54;;0,05%
17.02.2015;1397,2;1398,97;1400,23;1390,37;;-0,13%
16.02.2015;1398,97;1397,81;1400,17;1395,84;;0,08%
13.02.2015;1397,81;1381,46;1397,81;1381,46;;1,18%
12.02.2015;1381,46;1381,74;1390,9;1364,93;;-0,02%
11.02.2015;1381,74;1402,65;1402,65;1381,34;;-1,49%
10.02.2015;1402,65;1425,57;1427,01;1402,65;;-1,61%
09.02.2015;1425,57;1437,03;1437,42;1425,57;;-0,80%
06.02.2015;1437,03;1434,46;1439,17;1427,29;;0,18%
05.02.2015;1434,46;1428,45;1441,59;1428,45;;0,42%
04.02.2015;1428,45;1436,19;1436,19;1426,83;;-0,54%
03.02.2015;1436,19;1408,2;1440,61;1408,2;;1,99%
02.02.2015;1408,2;1389;1408,2;1379,56;;1,38%
30.01.2015;1389;1407,92;1409,48;1389;;-1,34%
29.01.2015;1407,92;1407,79;1409,52;1397;;0,01%
28.01.2015;1407,79;1423,89;1426,26;1407,79;;-1,13%
27.01.2015;1423,89;1426,48;1426,48;1413,23;;-0,18%
26.01.2015;1426,48;1423,28;1430,25;1421,66;;0,22%
23.01.2015;1423,28;1411,78;1430;1411,72;;0,81%
22.01.2015;1411,78;1388,17;1411,82;1388,17;;1,70%
21.01.2015;1388,17;1377,29;1388,24;1375,54;;0,79%
20.01.2015;1377,29;1376,17;1379,82;1373,33;;0,08%
19.01.2015;1376,17;1376,3;1381,2;1372,66;;-0,01%
16.01.2015;1376,3;1380,65;1386,44;1375,95;;-0,32%
15.01.2015;1380,65;1387,56;1394,48;1380,65;;-0,50%
14.01.2015;1387,56;1412,2;1412,2;1376,76;;-1,74%
13.01.2015;1412,2;1426,77;1430,02;1412,2;;-1,02%
09.01.2015;1426,77;1433,37;1434,05;1425,79;;-0,46%
08.01.2015;1433,37;1422,2;1433,37;1421,07;;0,79%
07.01.2015;1422,2;1419,92;1430,1;1419,92;;0,16%
06.01.2015;1419,92;1418,74;1424,68;1415,07;;0,08%
05.01.2015;1418,74;1483,89;1484,67;1418,74;;-4,39%
02.01.2015;1483,89;1512,98;1512,98;1483,89;;-1,92%
30.12.2014;1512,98;1507,53;1512,98;1502,49;;0,36%
29.12.2014;1507,53;1517,25;1520,78;1503,63;;-0,64%
26.12.2014;1517,25;1538,88;1538,88;1515,75;;-1,41%
24.12.2014;1538,88;1537,38;1566,27;1532,33;;0,10%
23.12.2014;1537,38;1525,01;1549,75;1525,01;;0,81%
22.12.2014;1525,01;1462,06;1525,01;1457,11;;4,31%
19.12.2014;1462,06;1433,69;1475,01;1428,56;;1,98%
18.12.2014;1433,69;1428,4;1482,81;1428,4;;0,37%
17.12.2014;1428,4;1373,03;1439,37;1373,03;;4,03%
16.12.2014;1373,03;1348,38;1373,03;1341,53;;1,83%
15.12.2014;1348,38;1382,75;1385,15;1348,38;;-2,49%
12.12.2014;1382,75;1410,95;1410,95;1382,75;;-2,00%
11.12.2014;1410,95;1444,01;1448,24;1410,95;;-2,29%
10.12.2014;1444,01;1488,4;1488,4;1444,01;;-2,98%
09.12.2014;1488,4;1500,51;1500,51;1473,77;;-0,81%
05.12.2014;1500,51;1495,97;1503,76;1491,36;;0,30%
04.12.2014;1495,97;1515,62;1515,62;1495,62;;-1,30%
03.12.2014;1515,62;1497,59;1515,62;1497,59;;1,20%
02.12.2014;1497,59;1510,06;1514,3;1497,59;;-0,83%
01.12.2014;1510,06;1525,68;1526,14;1499,69;;-1,02%
28.11.2014;1525,68;1532,87;1538,76;1514,53;;-0,47%
27.11.2014;1532,87;1551,89;1551,89;1530,94;;-1,23%
26.11.2014;1551,89;1572,95;1573,68;1551,89;;-1,34%
25.11.2014;1572,95;1584,42;1584,82;1561,67;;-0,72%
24.11.2014;1584,42;1598,59;1598,69;1579,62;;-0,89%
21.11.2014;1598,59;1590,12;1601,8;1590,12;;0,53%
20.11.2014;1590,12;1592,31;1594,31;1579,48;;-0,14%
19.11.2014;1592,31;1593,06;1597,44;1584,56;;-0,05%
18.11.2014;1593,06;1603,88;1605,42;1593,06;;-0,67%
14.11.2014;1603,88;1606,43;1609,35;1586,57;;-0,16%
13.11.2014;1606,43;1623,63;1623,63;1597,77;;-1,06%
12.11.2014;1623,63;1620,88;1628,44;1615,99;;0,17%
11.11.2014;1620,88;1635,71;1635,71;1607,11;;-0,91%
10.11.2014;1635,71;1642,33;1645,1;1635,71;;-0,19%
07.11.2014;1638,79;1640,47;1646,8;1637,84;;-0,10%
06.11.2014;1640,47;1633,61;1647,83;1630,71;;0,42%
05.11.2014;1633,61;1625,32;1633,61;1620,65;;0,51%
04.11.2014;1625,32;1634,88;1634,88;1623,68;;-0,58%
31.10.2014;1634,88;1626,22;1638,04;1620,44;;0,53%
30.10.2014;1626,22;1615,05;1626,22;1612,14;;0,69%
29.10.2014;1615,05;1610,34;1615,05;1607,37;;0,29%
28.10.2014;1610,34;1608,76;1613,15;1603,71;;0,10%
